date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:07	2146/2146	---M--	200	added ('OK')	text/css	etag:%22862-5df89f1cfe300%22	https://salero.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:08	8672/8672	---M--	200	added ('OK')	image/png	etag:%2221e0-5bcaa3e39f080%22	https://salero.dexignzone.com/xhtml/images/pattern/pattern5.png	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/pattern/pattern5.png	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:09	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:00%20GMT	https://salero.dexignzone.com/xhtml/images/body/12.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/body/12.jpg	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:09	66760/66760	---M--	200	added ('OK')	image/jpeg	etag:%22104c8-5c42f1f3aaf80%22	https://salero.dexignzone.com/xhtml/images/profile/cover.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/profile/cover.jpg	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:10	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:02%20GMT	https://salero.dexignzone.com/xhtml/images/svg/check.svg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/svg/check.8b.delayed	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:10	561343/561343	---M--	200	added ('OK')	image/jpeg	etag:%22890bf-5fc0a3bff1a80%22	https://salero.dexignzone.com/xhtml/images/crm-profile.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/crm-profile.jpg	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:11	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:02%20GMT	https://salero.dexignzone.com/xhtml/images/svg/cd-arrow.svg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/svg/cd-arrow.svg	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:11	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:03%20GMT	https://salero.dexignzone.com/xhtml/images/1.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/1.jpg	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:11	7720/7720	---M--	200	added ('OK')	image/png	etag:%221e28-5b694b7494280%22	https://salero.dexignzone.com/xhtml/images/like.png	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/like.png	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:12	561343/561343	---M--	200	added ('OK')	image/jpeg	etag:%22890bf-5fc0a3bff1a80%22	https://salero.dexignzone.com/xhtml/images/profile/12.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/profile/12.jpg	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:12	12984/12984	---M--	200	added ('OK')	text/css	etag:%2232b8-5ed1108d5a780%22	https://salero.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://salero.dexignzone.com/xhtml/email-inbox.html)
17:48:13	4294/4294	---M-Z	200	added ('OK')	text/css	etag:%2260533520-10c6%22	https://cdnjs.cloudflare.com/ajax/libs/noUiSlider/14.6.4/nouislider.min.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/cdnjs.cloudflare.com/ajax/libs/noUiSlider/14.6.4/nouislider.min.css	(from https://salero.dexignzone.com/xhtml/email-inbox.html)
17:48:14	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:05%20GMT	https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.html	(from https://salero.dexignzone.com/xhtml/email-inbox.html)
17:48:14	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:06%20GMT	https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.html	(from https://salero.dexignzone.com/xhtml/email-inbox.html)
17:48:16	134746/134746	---M--	200	added ('OK')	application/x-javascript	etag:%2220e5a-5c8700cc9d700%22	https://salero.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://salero.dexignzone.com/xhtml/email-inbox.html)
